Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040570,-,-,-,35.09,-81.06,-5,191,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,11,30,38,391,426,15,31,990,40.03,180.9,0.2,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,12,30,196,481,668,15,31,990,39.93,173.7,0.2,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,13,30,287,446,713,15,31,990,40.05,151.4,0.3,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,14,30,94,404,484,15,31,990,40.22,175,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,15,30,175,340,467,15,31,990,40.16,190.2,0.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,16,30,226,241,369,16,30,990,43.37,189.1,0.7,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,17,30,145,152,207,17,28,990,53.02,190.1,0.7,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,18,30,67,62,74,20,26,990,69.69,190.2,0.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,19,30,0,0,0,20,24,990,80.8,186.8,0.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,20,30,0,0,0,20,23,990,84.43,183.2,0.7,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,21,30,0,0,0,20,23,990,90.41,181.2,0.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,22,30,0,0,0,20,22,990,91.02,184.3,0.5,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,3,23,30,0,0,0,20,21,990,96.71,192.7,0.5,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,0,30,0,0,0,20,21,990,96.51,202.4,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,1,30,0,0,0,20,20,990,100,213.1,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,2,30,0,0,0,20,20,990,100,224.4,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,3,30,0,0,0,19,19,990,100,234.4,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,4,30,0,0,0,19,19,990,100,239.2,0.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,5,30,0,0,0,20,20,990,100,234.6,0.5,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,6,30,0,40,40,20,22,990,89.44,218.2,0.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,7,30,0,113,113,18,25,990,66.81,222.4,0.9,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,8,30,97,242,296,17,28,990,51.46,228.8,1.2,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,9,30,152,338,448,16,30,990,44.64,227.7,1.3,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,10,30,12,242,253,16,31,990,41.56,227.6,1.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,11,30,315,437,729,16,32,990,39.13,227.1,1.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,12,30,836,150,945,16,33,990,38.98,227.8,1.4,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,13,30,284,447,709,16,33,990,37.36,229,1.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,14,30,757,170,811,17,32,990,40.75,231.5,1.7,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,15,30,707,158,669,17,31,990,44.74,234,1.7,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,16,30,634,135,490,18,30,990,48.95,233.1,1.6,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,17,30,498,106,292,18,29,990,53.76,230.9,1.3,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,18,30,256,59,103,20,26,990,70.32,221.8,0.8,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,19,30,0,0,0,21,25,990,80.13,205.1,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,20,30,0,0,0,21,24,990,84.36,202.3,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,21,30,0,0,0,21,24,990,85.38,205.5,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,22,30,0,0,0,21,23,990,91.85,215.4,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,4,23,30,0,0,0,21,23,990,98.99,230.3,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,0,30,0,0,0,22,22,990,100,248.2,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,1,30,0,0,0,21,21,990,100,266.5,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,2,30,0,0,0,21,21,990,100,274.3,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,3,30,0,0,0,20,20,990,100,272,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,4,30,0,0,0,20,20,990,100,270.1,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,5,30,0,0,0,20,20,990,100,280.8,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,6,30,284,56,103,21,22,990,95.95,300.6,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,7,30,544,97,298,20,24,990,80.87,344.2,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,8,30,685,120,502,17,26,990,60.71,346.9,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,9,30,766,134,686,16,29,990,47.22,325.1,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,10,30,809,147,830,16,30,990,43.74,304.1,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,11,30,838,150,924,16,31,990,40.66,294.2,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,12,30,854,148,959,15,32,990,37.61,287.8,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,13,30,416,389,774,15,33,990,34.67,283.8,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,14,30,838,133,841,14,33,990,33.84,283.4,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,15,30,802,120,698,14,32,990,35.16,282,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,16,30,728,107,513,14,31,990,36.98,285.5,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,17,30,596,87,307,14,30,990,40.04,298.7,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,18,30,361,50,110,18,27,990,59.85,320.5,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,19,30,0,0,0,18,24,990,73.37,357.9,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,20,30,0,0,0,17,23,990,71.31,21.6,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,21,30,0,0,0,16,22,990,69.48,29.9,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,22,30,0,0,0,15,22,990,64.57,27.8,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,5,23,30,0,0,0,14,21,990,66.26,29.8,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,0,30,0,0,0,14,20,990,70.03,34.6,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,1,30,0,0,0,14,20,990,70.85,38.9,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,2,30,0,0,0,14,19,990,76.64,41.6,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,3,30,0,0,0,15,18,990,82.97,41.1,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,4,30,0,0,0,15,18,990,84.51,43.1,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,5,30,0,0,0,15,18,990,86.62,37.8,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,6,30,340,51,107,16,20,990,77.9,30.3,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,7,30,589,89,305,16,23,990,66.73,27.7,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,8,30,731,108,514,16,27,990,54.28,16.5,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,9,30,808,119,700,16,29,990,46.14,277.1,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,10,30,848,128,843,15,30,990,41.46,276.8,1.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,11,30,866,133,932,15,31,990,38.21,279.9,1.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,12,30,870,135,961,15,32,990,36.01,277.5,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,13,30,852,139,924,15,33,990,34.26,267.6,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,14,30,820,136,827,15,34,990,34.86,258.5,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,15,30,764,130,679,15,33,990,35.66,246.9,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,16,30,677,118,494,16,32,990,38.65,229.3,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,17,30,529,97,291,16,31,990,42.35,205.6,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,18,30,265,56,99,20,28,990,62.02,186,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,19,30,0,0,0,21,26,990,75,167.6,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,20,30,0,0,0,21,25,990,79.98,165.6,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,21,30,0,0,0,21,24,990,84.58,170.4,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,22,30,0,0,0,21,23,990,90.36,177.7,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,6,23,30,0,0,0,21,23,990,91.67,188.9,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,0,30,0,0,0,21,22,990,99.87,196.6,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,1,30,0,0,0,22,22,990,100,198.4,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,2,30,0,0,0,22,22,990,100,196.2,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,3,30,0,0,0,22,22,990,100,206,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,4,30,0,0,0,22,22,990,100,206.4,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,5,30,0,0,0,22,22,990,100,192,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,6,30,0,49,49,22,22,990,100,185.6,1.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,7,30,31,134,145,23,23,990,100,188.9,1.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,8,30,20,199,210,23,24,990,97.96,204.8,1.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,9,30,7,200,205,23,25,990,91.26,215,2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,10,30,74,390,453,22,27,990,77.47,218.6,2.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,11,30,106,453,551,21,28,990,68.07,221.3,2.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,12,30,308,454,746,20,29,990,60.09,223.1,2.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,13,30,368,411,749,19,30,990,53.75,224.5,2.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,14,30,296,392,641,19,31,990,49.17,225.8,2.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,15,30,712,150,659,18,30,990,51.41,227.5,2.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,16,30,627,133,480,18,29,990,54.68,226.2,2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,17,30,366,124,257,19,28,990,63.52,223.4,1.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,18,30,169,59,86,20,26,990,70.7,224.4,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,19,30,0,0,0,20,24,990,82.86,227.7,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,20,30,0,0,0,21,23,990,90.86,224.9,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,21,30,0,0,0,21,23,990,92.78,220.4,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,22,30,0,0,0,21,22,990,99.75,223.5,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,7,23,30,0,0,0,22,22,990,100,226,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,0,30,0,0,0,22,22,990,100,228.1,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,1,30,0,0,0,21,22,990,99.51,230,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,2,30,0,0,0,21,21,990,100,240.6,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,3,30,0,0,0,21,21,990,100,250.9,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,4,30,0,0,0,21,21,990,100,282.3,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,5,30,0,0,0,21,21,990,100,302,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,6,30,0,33,33,21,21,990,100,321.2,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,7,30,0,97,97,21,22,990,94.37,354.4,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,8,30,0,111,111,20,23,990,89.98,22.4,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,9,30,4,179,182,19,23,990,81.33,37.8,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,10,30,13,251,262,19,24,990,75.44,43.4,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,11,30,24,343,365,19,24,990,75.32,36.4,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,12,30,88,460,544,19,24,990,75.4,29,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,13,30,28,360,386,19,24,990,75.5,34.1,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,14,30,228,405,597,19,24,990,75.53,44.7,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,15,30,15,242,253,19,24,990,76.44,54.2,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,16,30,0,18,18,20,24,990,78.96,57.4,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,17,30,0,103,103,20,23,990,83.7,57.1,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,18,30,0,34,34,20,22,990,94.05,67.7,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,19,30,0,0,0,20,21,990,96.64,80,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,20,30,0,0,0,20,20,990,100,80.5,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,21,30,0,0,0,19,20,990,100,72.4,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,22,30,0,0,0,19,19,990,100,57.6,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,8,23,30,0,0,0,19,19,990,100,49.4,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,0,30,0,0,0,19,19,990,100,50.5,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,1,30,0,0,0,19,19,990,100,49.5,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,2,30,0,0,0,18,18,990,100,41.6,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,3,30,0,0,0,18,18,990,100,31.6,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,4,30,0,0,0,18,18,990,100,24.8,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,5,30,0,0,0,18,18,990,100,23.2,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,6,30,255,55,95,18,20,990,90.69,25.9,1.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,7,30,491,106,284,18,22,990,79.07,48.4,1.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,8,30,0,126,126,17,24,990,66.94,62.4,1.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,9,30,5,183,187,16,26,990,57.21,68.1,1.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,10,30,63,379,432,16,28,990,50.11,71,1.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,11,30,330,431,734,16,29,990,47.33,73.4,1.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,12,30,358,429,767,16,29,990,47.57,78.5,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,13,30,351,418,740,16,30,990,47.57,85,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,14,30,223,404,592,16,29,990,47.49,91.4,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,15,30,158,333,445,16,29,990,47.51,98.4,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,16,30,584,153,473,16,28,990,50.51,106.4,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,17,30,449,115,276,16,27,990,54.19,116.2,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,18,30,219,56,89,18,24,990,70.77,127.7,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,19,30,0,0,0,19,22,990,83.96,141.3,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,20,30,0,0,0,18,21,990,87.8,145.5,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,21,30,0,0,0,18,20,990,93.37,142,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,22,30,0,0,0,18,20,990,93.41,136,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,9,23,30,0,0,0,18,19,990,98.95,126.4,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,0,30,0,0,0,18,19,990,98.52,115,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,1,30,0,0,0,18,19,990,98.42,101.1,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,2,30,0,0,0,18,19,990,100,74.8,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,3,30,0,0,0,18,19,990,100,59.1,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,4,30,0,0,0,18,18,990,100,58.4,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,5,30,0,0,0,19,19,990,100,60.3,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,6,30,358,43,98,19,21,990,91.07,66.6,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,7,30,609,73,292,19,23,1000,80.78,93.1,1.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,8,30,734,91,494,19,25,990,69.93,101.4,1.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,9,30,802,104,675,18,27,990,61.09,106.2,1.1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,10,30,228,403,595,18,28,990,57.13,102.1,0.8,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,11,30,849,124,902,18,29,990,53.19,94.3,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,12,30,205,474,667,18,30,990,52.22,83.5,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,13,30,62,398,455,18,30,990,51.77,80.7,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,14,30,28,324,347,18,30,990,48.79,92.7,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,15,30,129,330,421,18,30,990,48.8,112.9,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,16,30,234,231,359,18,30,990,48.9,125.6,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,17,30,239,131,216,18,29,990,52.65,128,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,18,30,366,40,95,20,26,990,70.89,132.1,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,19,30,0,0,0,21,24,990,84.75,133.8,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,20,30,0,0,0,20,23,990,88.22,136,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,21,30,0,0,0,20,23,990,87.35,139.3,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,22,30,0,0,0,20,22,990,92.54,150.3,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,10,23,30,0,0,0,20,22,990,92.54,167.6,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,0,30,0,0,0,20,21,990,98.79,185.8,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,1,30,0,0,0,20,21,990,99.22,197.1,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,2,30,0,0,0,20,21,990,99.62,197.7,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,3,30,0,0,0,21,21,990,100,187.9,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,4,30,0,0,0,21,21,990,100,178.6,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,5,30,0,0,0,21,21,990,100,157.7,0.4,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,6,30,0,30,30,21,24,990,87.25,128.5,0.5,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,7,30,0,90,90,22,26,990,78.72,163.5,0.6,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,8,30,435,191,429,20,28,990,64.36,172.8,0.7,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,9,30,250,323,500,20,29,990,59.95,184.2,0.9,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,11,10,30,101,399,483,20,30,990,56.78,189.9,1,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
