Electricty [kW],Heating demand [kW]
135.6890495,70.41765943
136.616821,88.79702044
139.0144323,100.6610956
152.773149,105.1351508
208.4163951,137.2816034
282.554972,138.50527
259.4456276,113.0120993
227.6853554,123.1148844
230.1815726,145.3227327
224.565452,103.3359828
218.1535005,94.88331443
211.1156537,89.69129273
205.5161495,77.77056416
204.7068036,50.47333149
227.2366131,28.23494786
281.2571183,28.27678383
324.8551817,13.19126223
392.7855489,38.85664793
477.4518352,55.33381605
460.8967153,90.31084342
372.4280487,96.99435372
293.5167609,136.3506116
208.2650503,162.846787
178.2392643,191.2577947
166.8434961,213.0192993
166.5482431,224.542931
167.8138311,232.6425268
179.2509877,228.1581953
226.7958337,230.6646752
307.4219661,272.0446025
283.09995,252.950695
245.4958498,249.8989756
243.2338451,256.8134712
255.1624953,295.3420781
240.9484188,246.9333341
236.5990221,249.3939383
233.3570377,243.4087198
238.653159,241.4223921
261.7761522,220.7076127
313.6912625,210.7069645
360.865422,210.6183637
422.0125271,205.6764253
503.4625442,208.2840078
482.7401228,225.2503582
398.0271669,241.0917502
317.160305,258.2240982
236.1967871,294.494334
208.416483,325.999976
196.5929482,345.7507149
198.6612195,367.7790071
202.3811273,386.8185001
218.5436432,403.4518151
277.3256186,456.2236677
338.6990658,411.2113287
310.8272707,376.293308
254.5248244,289.6465484
232.4443331,207.8833806
212.7486734,104.74166
196.9288349,49.31111918
190.9675669,0
271.9744818,0
377.7405301,0
476.2276401,0
519.0369472,0
541.223652,0
511.3081318,0
459.2059171,9.79627633
439.614375,31.83976053
361.4828519,77.14142123
287.2201402,123.8137793
207.6223144,166.1464492
180.8080836,201.9621633
173.7620432,243.1109337
175.0941664,261.8736438
177.9848892,277.2272882
193.8602538,292.6222845
250.062014,333.8723966
320.6081562,329.9800297
282.1054899,247.5462492
228.9988624,175.2735209
211.4167449,113.676085
195.4656747,27.32116067
240.9466556,0
337.4835781,0
443.559017,0
538.4452638,0
632.3850627,0
700.147924,0
705.9129855,0
658.2507373,0
618.7158153,0
501.636233,0
347.7993298,15.88633156
272.9916101,60.144753
193.2575213,101.8943376
164.8895574,130.7733512
163.3811961,196.728845
163.9787898,212.2074248
168.5211825,234.9616368
186.9319312,261.7070663
245.1507543,311.9691549
311.0249126,287.1471967
285.3152459,261.9395074
238.7147987,218.754718
223.5621645,168.0256588
206.7861188,77.99596628
190.4544866,20.29727257
224.5637142,0
320.7388969,0
423.9564976,0
512.4830394,0
551.3739456,0
571.0708067,0
542.6983525,0
470.1933243,0
439.9626366,33.38657794
360.312617,71.8773394
280.9271365,95.61922572
202.2293788,141.9749603
171.1115697,158.5288506
169.8288021,225.4499405
167.0948436,226.0127101
171.5801066,248.4947322
187.4729131,263.9565076
250.0604056,333.7116384
313.406532,297.6209776
284.3331767,257.4070554
232.8393061,192.3669335
214.8126309,128.8085307
195.4760408,27.35272166
239.3893987,0
335.0491398,0
430.4544503,0
527.6502981,0
622.7183254,0
678.3803606,0
663.4122765,0
629.2086324,0
560.3864898,0
476.5963788,0
348.2411093,17.85243163
276.8134781,77.19925415
192.5045253,98.4472386
165.853689,130.8696707
155.7945037,159.9294244
158.6773517,186.9361665
163.8775732,211.2606921
182.5422625,237.6464395
237.5956527,266.9395289
305.8506072,241.8229404
279.8844279,203.730262
229.7785954,131.7327282
212.1599354,63.82288365
202.5168567,4.057923098
293.1335692,0
394.5291144,0
458.698398,0
517.9073023,0
610.5863543,0
673.7804566,0
677.0104896,0
672.7310693,0
652.8716519,0
589.2457393,0
406.7586276,0
267.0111925,17.14292545
186.4097197,64.37833549
167.6923743,111.6789245
161.566461,160.9522794
169.3999248,210.2569616
180.9559142,263.0551785
198.7493919,279.4299564
266.534812,326.6748205
349.38007,291.5939071
328.9792343,269.4739167
257.6895579,171.1355929
241.5929019,118.4101932
228.5822177,41.57413526
214.9630326,0
208.6487763,0
205.9940636,0
214.5666295,0
252.6757887,0
330.2376011,0
405.9472218,0
480.3220395,0
501.7109718,0
449.290232,0
358.4038915,0
269.3097047,0
177.2569099,0
148.3317524,29.09833517
137.0114156,53.7174801
143.2435324,94.57677133
146.7613603,112.7987862
170.1071981,155.5693468
235.0885018,197.1363222
317.349484,170.458807
293.3975746,144.2252613
230.3557149,95.89176027
210.4230171,32.07257503
207.0511181,0
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
440.9819653,0
351.8021421,0
265.6849074,0
175.7230505,0
141.8329716,0
125.0143041,0
122.1236509,0
121.5729101,0
136.9344264,7.017410898
205.3286628,63.85220452
290.8410753,51.77278499
270.8687057,43.36759319
209.2072594,1.173406209
203.2637902,0
207.0511181,0
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
440.9819653,0
351.8021421,0
265.6849074,0
175.7230505,0
141.8329716,0
125.0143041,0
122.1236509,0
121.5729101,0
135.3682423,0
195.5869241,20.24725469
282.3514911,13.74858652
270.4561291,41.49812235
217.5795322,38.6654709
211.7220095,37.88304535
208.6307007,7.075447996
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
441.8556095,3.913136253
359.5762273,34.82014312
280.4294921,66.05634299
198.546985,102.258349
168.8543772,121.0692001
155.5969831,137.0283685
155.0837934,147.6882234
158.4538924,165.2667338
175.3767622,179.2859161
239.4629791,216.8769421
319.6299807,180.7904614
304.0529995,192.0445013
260.802785,232.3388016
256.0327695,236.4166056
265.3466755,261.167738
256.0703389,234.1247619
250.4501976,232.8177781
247.3522868,226.1659503
256.0200318,224.4220648
294.7339269,225.9293828
378.7558076,254.2318779
447.1875659,220.502165
529.3285979,255.1481745
550.5252454,254.8691896
496.7911555,249.737243
409.8703156,259.8253249
327.2454431,275.4247778
240.5801052,290.1537741
218.1982294,341.5825088
207.9568325,370.9588052
211.9434551,401.6459497
214.0393773,413.4348377
233.7543408,439.8443857
299.9130355,486.5647998
377.3375093,438.2307487
359.0977733,437.4514688
284.2749068,336.5430158
265.7927396,279.375655
244.801713,168.6791416
231.6409001,124.3724397
228.1728127,132.6853948
219.2504697,100.0134771
220.4332132,64.83556888
256.949036,56.52420957
337.7081381,70.20211334
416.3247159,82.0696848
500.4824522,125.6182339
530.1153565,162.9646629
492.2658311,228.6508583
420.700281,307.0931405
348.3088827,368.1868767
267.0466566,406.9181784
245.44766,457.5545619
233.6701064,481.3718127
239.6870595,522.3030024
242.0986514,534.0750801
257.438839,539.4324215
319.1746112,559.4711097
392.7393498,483.1869136
370.0636895,451.0521962
310.822737,406.851231
287.2540935,321.1355563
264.6750021,202.1231885
246.1655822,139.0120747
226.9789267,81.67313756
214.7955956,39.21927758
214.5666295,0
252.6757887,0
330.2376011,0
405.9472218,0
487.0478198,29.95251604
517.6544882,70.99155321
471.9429722,100.8481626
395.5322221,165.2680088
315.1162826,203.8819213
230.8881575,238.7132576
202.1190043,264.2503867
193.6581294,302.8499964
197.0910631,332.2903509
203.0092998,359.7215937
221.4710683,379.0014386
288.2118127,421.3664056
375.433837,405.959099
343.1936175,331.2829202
282.9967191,282.8836004
257.1149625,186.9054026
235.6304831,72.75614266
219.6097363,20.70557059
208.6487763,0
205.9940636,0
214.5666295,0
252.6757887,0
330.2376011,0
405.9472218,0
480.3220395,0
501.7109718,0
450.9888731,7.568291726
369.6245949,49.99817103
286.7946498,77.91379332
202.0796179,110.6132367
172.9088764,138.4886721
160.1096225,156.4124133
162.6211836,180.5014295
165.6712404,196.5566975
180.7880622,202.4519757
235.8175256,199.4804046
330.5546297,228.5583796
305.8851748,199.2349769
237.4371007,127.0279678
220.7168033,77.83375456
209.2415315,9.76992509
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
440.9819653,0
351.8021421,0
265.6849074,0
175.7230505,0
145.3705207,15.77951933
131.6779786,29.71686543
133.1078089,49.01265343
135.7872759,63.44618098
151.4497137,71.7965751
206.3810837,68.39206256
299.5398375,90.48705677
280.6355667,86.87769669
230.4121832,95.9110666
226.9478299,105.8322954
229.0557879,98.34795798
224.8578104,94.09030348
219.3118535,93.12546177
212.6511542,70.57123687
219.8944013,62.47764991
255.5580875,50.35729802
328.9543089,31.14433003
404.6098651,29.8171772
478.3659107,26.98414419
499.0086393,24.28326623
447.6233623,29.69676445
359.8128878,35.81801657
276.0386293,46.29603511
188.4685764,57.00575321
156.1520175,64.06202027
139.0812855,62.94851436
148.0751704,116.179683
152.1181957,136.7544576
167.1669208,142.3700028
229.3964962,171.6222182
310.7775339,141.0192565
295.213876,152.3482423
244.6236966,159.7648706
245.0829709,187.2941123
239.3169012,144.525422
235.4932438,141.9449498
228.1407051,132.8948512
225.9358175,130.257781
234.2513224,126.9531197
271.4443783,121.6618919
347.1507809,112.7619401
421.2587733,104.508336
495.4090488,103.4336969
514.6267454,94.3360289
462.4172748,96.06775142
374.7320448,102.7709308
291.5544741,115.9605723
200.9490072,113.118842
169.207519,122.7739961
151.2570717,117.7242078
145.1306957,103.2265017
150.7550845,130.9568298
161.1084527,115.5409239
220.0217094,129.9895267
304.4154169,112.8342981
282.3025055,94.78447481
236.1055772,121.9370723
228.2034308,111.9884067
235.6777337,128.5640794
227.3083858,105.5608052
220.8440065,100.4702525
218.0515534,95.18332807
225.2083267,86.66353933
259.9234821,70.22368919
337.9640495,71.78670751
411.0103323,58.72743406
482.3754089,45.1323292
506.328446,57.28655055
455.9523323,67.25320497
376.0881288,109.0954052
297.2523243,141.8006719
209.5794265,152.0841344
178.7413476,165.803145
164.4315966,177.0847969
163.0732969,183.9778696
160.9893095,177.1009933
170.7777751,159.1129558
223.4925879,145.7330028
303.7261063,109.8684138
283.873973,101.968918
229.7021842,93.32179818
222.5351497,86.66577357
222.3203973,68.67821481
215.5646898,52.89171668
202.8200064,19.53477623
199.8405359,13.39015407
209.126065,14.42992227
247.9945552,16.65129763
321.9888174,0
397.9414815,0
472.6443731,1.407848025
494.0957501,2.329997986
441.2889317,1.381692273
356.417698,20.78285067
276.5274389,48.8395356
193.0640691,78.11613846
160.9620663,82.02316828
147.2036164,97.21838123
151.5059494,130.9403386
154.6676833,146.2880731
167.8614041,142.0720722
233.3981481,179.5297977
320.7553575,164.558648
307.8096901,175.8683367
260.4737544,184.7232528
259.3633473,199.105124
253.8881334,155.7392144
242.6138029,124.5001849
225.5406369,76.05584405
215.7779001,44.05104242
222.9157202,37.59062325
254.4983676,8.20580622
331.6569763,6.390262921
409.266476,14.940848
485.5592531,23.56469201
519.0407828,77.92832752
474.7491954,114.4251297
393.457478,157.4951798
312.0046068,191.7981679
230.7765521,240.3813062
197.8552335,247.4608767
188.8893774,284.1100121
189.2332557,299.9134234
191.4413692,310.9011139
210.4949969,332.9386973
274.9911035,365.5440313
359.8758237,339.4612036
344.5513784,340.0050606
276.0488545,253.8864295
265.5598152,226.1661666
249.2997292,134.5889133
240.0801589,112.6828674
233.6886515,112.3364721
227.1405838,94.86645466
245.6148609,139.272925
285.3842947,146.6912924
372.8351175,190.9808067
441.7862828,160.6473917
521.3643156,183.9267492
549.0706479,212.1637978
505.2058062,250.4151982
418.5042684,269.1212371
333.1074707,285.6622075
246.4850718,309.9727363
214.2508609,324.2392182
201.0470986,340.4058207
204.8190609,370.1908978
212.2826447,406.0028213
226.2372991,406.6445869
278.5178532,391.3043895
365.2943415,384.842326
339.1822256,348.9301094
286.1729039,345.4797366
290.0202091,388.1165195
288.8781369,366.029018
282.1018282,350.2136141
268.3679302,312.6121576
262.1424221,291.9768326
260.2604331,243.0611779
300.763236,252.5784176
382.4716932,270.4950822
447.3572745,220.9449845
525.5798307,238.0184352
550.8535262,255.9400955
504.3617848,283.1439482
420.5832356,307.2452224
345.9795448,358.6323484
261.2876766,382.144334
236.6341534,423.3676903
222.0970073,433.5284193
222.4182375,447.8431936
227.4161884,472.5334876
241.000513,471.5401086
295.190894,464.7851433
386.9209262,480.4125354
368.0553771,476.8706716
296.859522,392.2754132
274.2781169,316.8998399
253.0119433,205.11608
231.270593,122.577763
217.3262952,84.12983778
211.9496534,67.33437771
213.8017576,35.18377873
244.2949409,0
330.36861,37.39029718
399.2778008,5.962416111
495.8433448,104.8708977
535.1717018,185.4243725
489.9153165,218.0757128
414.4651867,279.215068
337.5886233,320.363051
251.6250886,338.1724293
224.1414392,366.7265375
211.0953272,383.5389113
211.0113977,396.0346886
216.7372811,423.9713209
231.3887251,427.7580497
285.8585451,422.276786
383.9083342,466.0801572
353.8191467,412.5569194
287.961413,351.9560327
262.9217482,265.7974657
243.1935133,161.0702106
221.3890523,78.37316238
204.2877728,25.90088909
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
496.5410057,13.20558646
450.7981825,43.7410315
371.7666574,88.94694159
288.7083299,102.5698918
205.7618452,133.8277045
176.4370064,154.1773555
163.008362,169.2909336
165.4276156,192.9665197
163.2259604,185.6184268
178.5550775,192.4710847
234.3263304,192.817385
328.8920329,221.1279731
305.732387,198.5443258
244.2886814,157.5545676
239.4931956,161.5370401
221.7881525,65.72352955
214.3178726,46.88819753
205.7053172,32.24443788
201.0803277,18.80912973
208.086239,9.668095879
244.2949409,0
321.9888174,0
398.3697302,1.911041973
485.023187,56.62535195
517.938853,108.6540479
470.6240793,132.1842211
384.7364731,146.8606048
312.6525824,209.447069
230.104858,242.514064
205.9344234,285.8731776
197.0600902,321.3008283
202.2975597,357.5323398
204.4931798,369.7678169
220.571641,379.9370324
285.4442289,420.8373557
368.297516,396.8686376
340.1898157,352.1939903
266.9988529,258.8753556
238.4378441,156.9039487
215.7465958,38.80198735
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
440.9819653,0
351.8021421,0
265.6849074,0
175.7230505,0
145.668004,12.99233639
134.6665555,40.37102606
133.2255507,48.15466697
135.9392311,61.39069847
150.6003604,63.7880352
206.86874,59.54798996
303.0144934,84.0231741
284.6978517,71.2712585
231.2036271,52.55921711
228.1800828,58.3244979
228.0009088,38.94218037
220.5787646,25.13393812
216.8016938,36.49286596
213.7670023,34.79556078
219.0015721,19.8554541
255.8887209,14.3861154
331.3821192,5.125071942
407.2318064,5.752884487
483.3649776,13.62828611
505.6059971,17.44448625
455.1916397,26.42974026
367.1761193,39.28808191
283.6617982,64.28884809
195.1848551,80.31441354
161.3407201,83.27633803
146.7898956,94.84365635
148.7035755,117.700988
150.3003219,125.9749546
167.5419476,139.9539753
233.7328738,180.1726183
320.3381822,161.9269731
303.7934221,157.0719603
251.8328405,145.1823266
235.5764451,91.6382317
224.415217,22.95465954
214.9630326,0
208.6487763,0
205.9940636,0
214.5666295,0
252.6757887,0
330.2376011,0
405.9472218,0
480.3220395,0
501.7109718,0
449.290232,0
358.4038915,0
269.3097047,0
177.2569099,0
141.8329716,0
125.0143041,0
122.1236509,0
122.0913785,2.326310839
136.3043974,4.199801186
191.0655244,0
280.9390014,7.442411571
266.4620793,23.67832204
215.7948779,30.76923729
211.7594186,38.17366402
211.4551521,19.79204813
205.3054598,6.733816889
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
440.9819653,0
351.8021421,0
265.6849074,0
178.9666614,14.57904156
150.2850593,37.99364551
136.3880965,51.16195574
141.7061083,88.11537537
143.3697637,98.08531082
158.1547843,102.5422212
212.8826564,98.18163816
306.0362214,120.4070006
280.3392337,86.17867199
226.7655771,80.1971282
220.6750591,78.36968977
220.2242069,59.30520113
211.1596472,33.10849038
203.0515569,20.59915174
196.8647634,0
205.9195359,0
263.9618882,88.44588076
343.5101087,96.91023422
414.9723264,76.68188009
494.7376118,100.8483853
521.9385766,127.6130771
473.6325857,146.883842
391.4076687,178.1362982
312.9302031,212.4796431
236.3356559,272.5485492
214.4421581,326.4207476
202.8223177,349.7321364
202.638878,361.8371689
199.0741053,348.2028416
222.6188245,391.7580642
287.6680023,433.6297472
368.8594026,401.990457
355.4162702,422.7506835
305.5540906,433.1990675
291.8486808,397.0781969
279.7577212,325.7637561
263.5834605,267.716896
254.9675545,252.9468925
255.7565557,263.6566463
261.0053477,246.5385636
290.4062646,206.2899546
384.4230844,279.2101743
448.0922896,224.1505579
522.3902729,223.6682748
550.5025824,254.2614597
500.6029513,266.2531507
425.2141517,327.7776573
338.927644,326.9675458
254.2170926,350.397215
225.2334033,372.2667286
215.5041963,403.8542482
223.5755937,452.68101
227.1011714,470.792336
238.4784992,459.9225787
307.1435406,517.7158126
395.0276291,516.1156798
371.5928227,492.1791753
324.4638172,514.8569402
318.3258958,512.7247474
326.6717912,532.9324766
294.1057175,402.1848264
290.4558169,409.6934008
294.0483388,432.8749381
300.2563465,420.1901847
338.35163,418.8509711
425.8712632,462.4717337
488.0870885,401.232618
560.0274597,390.2945949
584.2679194,403.5471099
533.3032479,410.7019061
444.6210039,412.8693489
362.7923201,431.9104475
275.160741,442.2689242
244.4106737,456.2290596
230.2090362,467.8801578
228.1540939,471.5934367
226.903353,468.4616989
241.2049127,470.6933369
292.0178993,448.9609046
389.083723,488.2975502
360.0927704,439.8051664
310.507214,451.5241945
312.4901686,485.6063595
298.3042498,405.7087401
282.4109497,349.522418
274.2983112,337.1693074
260.8518749,284.5725822
259.0342675,236.2410902
292.6422532,215.0442809
370.6890688,216.613782
443.1031824,200.8363771
527.4087914,244.8661093
558.2131176,287.2728982
514.6840817,327.5002841
434.6148831,367.9400185
360.3462384,420.5469287
287.357063,495.8973722
265.2544762,544.1226642
252.6407135,564.1616101
252.7450223,578.7418063
255.1956778,590.7059788
269.9523504,593.474688
343.5210966,666.0478238
429.3737247,644.4967959
397.4807395,571.4402655
319.924241,446.1755742
295.7963077,358.2829229
276.5909414,254.5857936
252.8736387,168.5028988
235.3208379,118.5737411
219.8815075,61.74642818
219.1745609,20.48959728
252.6757887,0
340.0182869,43.48644275
418.1592812,54.29302691
502.2939062,97.66188499
532.5527668,137.051562
486.5410423,165.5115412
405.7575008,210.3912676
323.5190966,240.8533834
242.0124939,287.7255736
243.4603542,294.172202
215.99193,325.4388671
201.92057,339.0403892
200.9685681,348.9589623
202.248048,355.743682
216.1716879,354.8432562
272.138614,349.2850329
368.5546776,374.8214686
329.8235757,271.420406
261.5756485,187.2746106
246.676004,140.2228925
231.1152206,52.5606981
214.9630326,0
208.6487763,0
205.9940636,0
214.5666295,0
252.6757887,0
330.2376011,0
405.9472218,0
480.3220395,0
514.4309099,56.55694656
474.6610201,112.8358431
386.8155965,126.3645906
308.49058,174.2770345
226.6532575,226.5639018
198.6747827,252.8823685
186.5728435,273.8833749
191.2325866,307.4956688
190.1657755,305.2201332
199.6082667,285.8914564
261.9840054,315.6545126
336.3234765,253.9024198
316.8109046,247.6111278
258.2668965,219.6224678
252.6641389,220.0217358
246.3262624,174.954703
237.4358362,149.8334208
227.1737804,127.8729616
221.7441645,110.8848633
223.4921656,78.33248409
259.0743573,65.88683078
344.5443148,100.5486968
420.260903,99.48155982
499.0194487,118.9332879
518.9807535,113.1919686
472.7984418,141.7594049
385.1766435,148.6979544
301.6971633,160.4495353
215.2082966,175.9381245
183.7001231,186.5769994
168.9930211,196.0165476
170.4016776,215.2120257
170.70651,219.0339216
188.2453192,235.7299317
250.85939,266.5646953
336.9347354,257.0010855
299.1579252,169.2579906
227.7965068,84.0563436
213.4951755,45.63141874
207.0511181,0
203.8072479,0
198.4782355,0
196.8647634,0
205.9195359,0
244.2949409,0
321.9888174,0
397.9414815,0
472.3315969,0
493.5780521,0
444.307862,14.82600543
363.1852594,50.73394865
285.232564,87.11913541
203.5237263,119.341764
174.2187331,148.0056927
163.0129733,172.4181864
165.1361352,194.7768214
170.2850257,220.1703604
186.556849,229.5926489
243.3417587,277.8464698
304.9279524,222.749481
298.1364778,226.7674136
251.1547041,192.5285329
250.5508399,201.4577387
238.5214982,130.9170686
222.7618762,75.07482923
215.2067322,65.19192566
217.4352961,59.6413765
242.6263687,50.25847442
329.1790552,63.09413007
473.4505877,81.51958618
552.715601,58.18882768
539.3724389,79.03563735
511.8214233,78.85086688
466.4114322,103.0379632
377.9355029,120.1574273
293.5373818,126.8789003
207.4366111,137.1404837
172.5337062,140.8860974
156.0928341,141.9790608
151.2161748,133.1349706
154.1174734,148.5614882
168.2290667,148.3783284
218.7988015,169.025958
279.3289267,109.0296503
260.118933,57.45452864
211.0222844,13.54003662
205.4056441,0
209.1919725,0
205.9481113,0
200.6099657,0
204.0822696,0
231.3748663,0
315.0548375,0
455.2013455,0
539.6884932,0
521.6786532,0
494.1692134,0
443.3454577,0
351.0384641,0
265.13884,0
176.9896422,1.096704
145.6314248,20.70231396
139.1921809,66.69682933
131.7878281,46.42870893
133.1485302,54.96692534
150.3389326,68.58398592
203.7560946,102.0813342
274.6919775,88.58737101
257.1048615,44.10768535
217.9646335,44.7972661
208.8343207,15.41697422
209.1919725,0
205.9481113,0
200.6099657,0
204.0822696,0
231.3748663,0
315.0548375,0
455.2013455,0
539.6884932,0
521.6786532,0
494.1692134,0
443.3454577,0
351.0384641,0
265.13884,0
178.2787587,0
141.931338,0
125.2159744,1.222169102
126.4720268,21.13512059
130.854141,41.93225611
149.653994,61.32512678
197.0322364,60.8315892
269.4766885,43.03655729
258.1757694,14.9284457
218.5073677,0
217.2860975,0
221.4393497,0
217.103896,0
210.7805066,0
213.2115698,0
240.02196,0
323.4356852,0
463.4501292,0
547.6942334,0
529.6690958,0
502.3021331,0
451.6537244,0
357.6402135,0
268.7636372,0
178.2787587,0
141.931338,0
124.9442097,0
133.0940607,50.91573408
143.5253633,98.96851162
165.3361225,131.8979389
232.3310739,219.6267051
306.4070565,209.1317908
307.0961503,234.9579321
276.1661406,259.3286126
283.4533725,297.5584491
280.2189151,264.2658031
277.5631822,271.794674
265.9406771,247.9648543
270.4324026,257.2238909
298.3927597,262.3664996
382.3028175,264.5631029
525.4748662,278.6707089
601.2763862,240.6256595
588.2949616,263.1511659
562.6782167,270.9483482
513.823313,278.9514055
423.0062486,293.2253878
337.4635164,308.1385314
250.6702782,331.5256609
216.5505834,338.7160089
200.9460051,343.4725019
198.7572135,346.5469051
199.0284789,350.1356891
213.4142559,351.1000889
256.7487855,339.2692695
338.3256517,373.451013
319.4581738,323.2808427
272.1910702,287.5549786
276.2201756,317.2242472
272.1795788,282.1400259
269.3119608,283.8305984
265.0694806,288.7319445
268.3077513,287.6691732
294.7003005,283.598767
372.1845645,255.7896907
531.3639028,340.8567492
607.8365052,304.8618208
594.017969,323.5392835
572.9338636,352.1787018
534.358638,406.8345798
452.9259422,455.3292806
371.9227761,477.1584077
294.2760991,525.1287933
263.0113424,545.0623961
254.4341255,581.1782958
254.0430841,592.2465961
260.9866586,625.5630896
276.4692644,631.3385107
320.8363876,624.1243625
399.1950075,643.7288522
369.3985007,544.9676798
307.5355073,444.2671365
303.912765,439.6602072
286.9806144,347.1794595
275.6951802,311.29581
261.9095187,273.5898118
266.7937017,279.8778709
293.9290246,279.1560002
373.4392727,260.5220828
528.9361087,328.8947865
610.477468,315.632318
605.7509375,374.728382
583.145196,396.4623564
552.4273562,485.8996801
466.4724709,514.0794294
380.0425715,511.6669784
297.695156,538.5811194
267.2735426,562.2465778
253.3814284,574.6178604
257.1408989,604.1292163
258.120287,610.83504
272.5942403,612.165474
334.2401501,681.8963635
402.8937225,658.2252595
375.4680715,570.3264962
314.4137256,473.5847128
302.7062742,433.0691081
291.1381034,364.7388609
270.7503612,288.4537843
260.075249,264.7056007
261.6703048,256.3479852
294.1774726,279.5385722
378.7400851,283.4192967
538.8226403,372.0001889
621.9564079,365.835954
616.0565312,419.5569063
596.9367208,456.7557319
555.8088633,499.7479738
469.9529222,528.361175
390.6696682,557.7408955
312.9402591,605.1025104
280.7470407,620.8007223
274.3673922,666.5337315
273.8859359,677.1375706
275.0780548,684.7453802
294.1550249,706.5050199
351.0000939,754.7662142
407.1556329,675.689208
388.4848607,626.9285317
323.9271766,514.8372978
305.2864783,443.6661452
286.1322734,341.8395385
263.3106431,254.9215826
246.224291,202.7538581
243.1803936,173.8075487
267.482018,160.5213013
357.0566399,186.7199103
516.0680653,270.491604
591.5913426,230.6042482
580.012416,259.1603043
563.2849241,307.0344926
527.8031091,375.13742
441.1866825,400.3972816
364.5949358,441.7497069
284.7515855,479.7460591
248.3861233,476.9597847
244.3788678,533.2760502
245.26313,550.0123393
246.7411789,558.9716001
267.3229708,587.5030286
308.471709,566.0823609
391.5821502,606.8150251
359.0227161,496.3706337
294.6255225,384.9633675
274.1873119,305.7769213
248.9287318,176.7254102
231.1945869,112.3228817
215.3165547,65.44739021
207.0119216,13.03964788
235.2070236,17.05802247
320.835702,25.73377579
467.6782398,55.5372481
549.4992336,43.66430243
534.6791451,57.85743811
508.6552059,64.46662988
462.1783016,83.8132942
374.3759273,103.8738698
296.3919984,139.140882
211.6945244,148.8050597
177.6501183,159.0916668
167.1862643,188.1942747
161.187752,175.6879034
164.0030648,189.355078
177.2220166,183.7510089
223.3092158,177.5976516
298.4210554,171.9099359
288.556274,150.4767892
251.2555244,146.2873004
252.8178788,158.7814815
247.4480118,116.2573467
238.090145,93.83652393
228.8139724,80.65202546
230.5009221,77.33470948
253.0237636,58.16542769
335.4772717,53.88331014
478.9663185,69.45101935
557.0911536,42.06466693
542.1787178,56.00714963
516.5546262,63.81334981
468.3924587,74.94578277
378.1424783,91.80101288
292.7937745,107.616889
205.657708,122.6466431
171.5209993,132.5711082
155.9356365,138.8851649
154.0244935,144.5875684
154.6686081,148.5598843
168.9000127,147.4144286
214.1896229,137.5789284
296.0280921,162.0195196
280.676832,115.8656372
244.0961779,114.8664927
240.867237,105.8761306
237.0367026,70.05009096
229.7185856,56.66550587
216.9247607,27.60725844
222.3196748,40.93065224
247.1317018,31.95277976
341.3442364,80.46980717
494.586403,139.8208433
590.1020777,190.2912447
592.067055,279.7652568
585.9344363,374.7398528
537.1151695,382.7804287
452.4191602,424.3322475
382.1162833,507.2116615
284.7066042,482.8447507
248.2736867,479.572741
242.9950478,530.4318561
245.219418,553.1222345
249.4438273,574.2634798
264.8904316,579.9270427
317.162844,607.9267203
387.815358,593.143338
364.8878353,525.0169397
308.3634097,448.1076666
311.0469874,471.5951707
286.1765404,343.6104131
270.5152119,288.1595357
256.227302,248.1797454
256.1460522,232.3092968
277.3653132,205.1945253
371.833714,253.2567161
521.7629834,296.7347866
610.1762552,314.0751394
600.1620817,349.5625629
583.359782,397.1144039
550.0202639,474.7959535
459.3874512,482.1875952
379.8398127,510.4280189
302.1849302,558.1670307
276.4717829,602.7232199
265.7579851,629.1844605
268.2054339,652.8038366
269.7447107,661.963051
284.5828231,664.927648
329.0983624,658.3943963
415.2615334,712.6993591
381.5735628,596.9602907
327.1730891,529.8642695
319.5160316,507.4231671
298.6063389,397.6883728
281.2519911,334.9990464
266.2909599,292.2287102
268.6773617,287.409101
295.0553404,283.3418451
374.1689304,263.0215933
522.985119,301.545182
598.5025559,261.5939126
587.8711501,294.36549
562.4462077,303.6009928
519.368195,338.0167243
430.5668065,353.5875031
350.0225133,377.4090149
270.2854143,415.9357619
237.5079595,429.1343474
223.5449525,441.2269497
220.5633026,440.8487072
220.3296998,442.2674462
231.695576,429.8978155
273.4490627,411.2142865
360.2560971,468.5429504
340.2205054,413.6241005
301.3167393,415.3755623
304.1814534,439.7507958
299.4404397,401.8211798
290.4372877,376.2521054
284.6281952,374.2020429
282.2186843,348.0428246
307.2172055,337.8564469
388.1000723,325.4175003
524.8178573,310.1646371
605.4891859,293.1674459
